,Nombre,Fecha publicación,Autores,Categorías,Mecánicas,Puntuación,Jugadores,Jugadores mínimos,Jugadores máximos,Duración,Duración mínima,Duración máxima,Edad,Complejidad,Dep idioma,Edición juegos,Juegos relacionados
https://www.ludonauta.es/juegos-mesas/alhambra-the-red-palace-2023,Alhambra: The Red Palace,2023,['Dirk Henn'],"['Edificación', 'Medieval']","['Colección de ítems', 'Colocación de losetas', 'Gestión de mano']","5,65",2-6,2.0,6.0,45-60,45.0,60.0,8.0,2.0,,Reimplementación de,['Alhambra']
https://www.ludonauta.es/juegos-mesas/ancient-civilizations-of-the-middle-east-2023,Ancient Civilizations of the Middle East,2023,"['Chris Vorder Bruegge', 'Mark McLaughlin']","['Civilización', 'Edad antigua', 'Wargame']","['Movimiento de áreas', 'Toma eso']","5,65",1-6,1.0,6.0,,,,,3.0,4.0,Reimplementación de,['Ancient Civilizations of the Inner Sea']
https://www.ludonauta.es/juegos-mesas/studies-in-sorcery-divination-2021,Studies in Sorcery: Divination,2021,['Chris Glein'],"['Ciencia ficción', 'Fantasía']","['Contratos', 'Draft de cartas', 'Forzar la suerte', 'Gestión de mano']","5,65",1-4,1.0,4.0,30-60,30.0,60.0,10.0,,,Expansión de,['Studies in Sorcery']
https://www.ludonauta.es/juegos-mesas/cranium-1998,Cranium,1998,"['Richard Tait', 'Whit Alexander']","['Palabras', 'Party', 'Preguntas', 'Puzzle']","['Asociaciones / Agrupaciones', 'Cantar', 'Dibujo de líneas', 'Interpretación', 'Lanzamiento de dados y movimiento', 'Papel y lápiz']","5,65",4-99,4.0,99.0,60,60.0,60.0,13.0,1.0,5.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/las-leyendas-de-andor-el-frio-eterno-2023,Las Leyendas de Andor: El Frío Eterno,2023,['Michael Menzel'],"['Aventuras', 'Fantasía', 'Puzzle']","['Cooperativo', 'Escenarios, misiones o campañas', 'Lanzamiento de dados', 'Movimiento de áreas', 'Solitario']","5,65",2-4,2.0,4.0,60-90,60.0,90.0,10.0,3.0,,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/potion-panic-concoction-crafting-for-the-chaotically-inclined-2021,Potion Panic: Concoction Crafting for the Chaotically Inclined,2021,['Jordan Devenport'],"['Cartas', 'Fantasía']","['Puntos de acción', 'Toma eso']","5,64",2-4,2.0,4.0,20-40,20.0,40.0,14.0,2.0,,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/super-dungeon-explore-candy-la-valiente-2015,Super Dungeon Explore: Candy la Valiente,2015,,"['Aventuras', 'Combate', 'Exploración', 'Fantasía', 'Miniaturas']","['Asociaciones / Agrupaciones', 'Habilidades variables', 'Lanzamiento de dados', 'Puntos de acción', 'Rondas variables', 'Tablero modular']","5,64",2-6,2.0,6.0,120,120.0,120.0,10.0,2.0,,Expansión de,"['Super Dungeon Explore', 'Super Dungeon Explore: El Rey Olvidado']"
https://www.ludonauta.es/juegos-mesas/tambores-de-guerra-enclave-2023,Tambores de Guerra: Enclave,2023,['Proyecto Enigma'],"['Cartas', 'Combate', 'Fantasía']","['Eliminación de jugadores', 'Gestión de mano', 'Resolución de conflictos mediante cartas']","5,64",1-2,1.0,2.0,30-45,30.0,45.0,10.0,2.0,,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/la-llamada-de-cthulhu-lcg-buscadores-de-conocimiento-2012,La llamada de Cthulhu: LCG – Buscadores de Conocimiento,2012,['Eric M. Lang'],['Cartas'],"['Draft de cartas', 'Gestión de mano']","5,64",2,2.0,2.0,30,30.0,30.0,13.0,3.0,,Expansión de,['La llamada de Cthulhu: LCG']
https://www.ludonauta.es/juegos-mesas/picto-rush-2020,Picto Rush,2020,['Edward Chan'],"['Humor', 'Party', 'Tiempo real']","['Dibujo de líneas', 'Memoria']","5,64",3-8,3.0,8.0,20,20.0,20.0,10.0,,,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/adventure-tactics-guia-de-mision-secundario-libro-1-2020,Adventure Tactics: Guía de Misión Secundario – Libro 1,2020,"['Anthony Amato', 'Ben Haskett', 'Ian Zang', 'MingYang Lu', 'Nicholas Yu', 'Nicole Kline', 'Nikki Valens', 'Sarah Reed', 'Will Reed']","['Aventuras', 'Combate', 'Fantasía', 'Libro', 'Miniaturas']","['Batallas dirigidas por cartas', 'Cooperativo', 'Lanzamiento de dados', 'Movimiento por celdas', 'Roles']","5,64",1-5,1.0,5.0,45-90,45.0,90.0,10.0,,,Expansión de,['Adventure Tactics: La torre de Domianne']
https://www.ludonauta.es/juegos-mesas/moai-2007,Moai,2007,['Adrian Dinu'],['Edad antigua'],"['Colocación de trabajadores', 'Draft de cartas', 'Subastas', 'Toma eso']","5,64",2-5,2.0,5.0,75,75.0,75.0,12.0,3.0,2.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/crazy-eggz-2018,Crazy Eggz,2018,['Roberto Fraga'],"['Acción / Destreza', 'Dados', 'Humor', 'Infantil', 'Party']",['Lanzamiento de dados'],"5,64",2-4,2.0,4.0,15,15.0,15.0,7.0,1.0,,Reimplementación de,['Danza del huevo ']
https://www.ludonauta.es/juegos-mesas/hunt-a-killer-body-on-the-boardwalk-2021,Hunt a Killer: Body on the Boardwalk,2021,,"['Asesinato / Misterio', 'Deducción', 'Puzzle']","['Cooperativo', 'Deducción', 'Escenarios, misiones o campañas', 'Narrativo', 'Papel y lápiz', 'Solitario']","5,64",1-6,1.0,6.0,30-180,30.0,180.0,14.0,,,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/juego-de-tronos-lcg-fuego-y-hielo-2013,Juego de Tronos: LCG – Fuego y Hielo,2013,['Eric M. Lang'],"['Basado en novela', 'Cartas', 'Combate', 'Fantasía', 'Medieval', 'Negociación']","['Draft de cartas', 'Gestión de mano', 'Habilidades variables', 'Selección simultánea de acciones']","5,64",2-4,2.0,4.0,60,60.0,60.0,13.0,,,Expansión de,['Juego de Tronos: LCG']
https://www.ludonauta.es/juegos-mesas/catapult-feud-volcano-expansion-2021,Catapult Feud: Volcano! Expansion ,2021,['Kristian Fosh'],"['Acción / Destreza', 'Medieval']","['Eventos', 'Movimiento por plantillas']","5,64",2,2.0,2.0,20-30,20.0,30.0,14.0,1.0,,Expansión de,['Castillos y Catapultas']
https://www.ludonauta.es/juegos-mesas/titans-monuments-2021,Titans: Monuments,2021,,,,"5,64",-,,,,,,,,,Expansión de,['Titans']
https://www.ludonauta.es/juegos-mesas/cat-horror-festival-2023,Cat Horror Festival,2023,['Bernat Buxaus'],"['Animales', 'Cine / Televisión / Radio', 'Terror']",['Colección de ítems'],"5,64",2-4,2.0,4.0,20-30,20.0,30.0,8.0,,,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/future-inc-2023,Future Inc.,2023,['Héctor Carrión'],"['Cartas', 'Economía', 'Industrial']","['Colección de ítems', 'Compra / Venta', 'Draft de cartas', 'Mercado', 'Puntos de victoria como recursos']","5,64",2-4,2.0,4.0,30-60,30.0,60.0,8.0,3.0,1.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/one-more-barrel-2008,One More Barrel,2008,['Michele Quondam'],"['Economía', 'Político']","['Control de áreas / Mayorías', 'Simulación']","5,64",3-5,3.0,5.0,90,90.0,90.0,12.0,3.0,1.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/realm-of-wonder-2014,Realm of Wonder,2014,"['Max Wikström', 'Mikko Punakallio', 'Pauli Jantunen', 'Saku Tuominen']","['Aventuras', 'Combate', 'Dados', 'Exploración', 'Fantasía']","['Control de áreas / Mayorías', 'Movimiento de áreas', 'Subastas', 'Toma eso']","5,64",2-6,2.0,6.0,45,45.0,45.0,10.0,2.0,2.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/la-fiesta-2017,La Fiesta,2017,"['Marie Fort', 'Wilfried Fort']","['Cartas', 'Faroleo', 'Party']","['Colección de ítems', 'Draft de cartas', 'Gestión de mano']","5,64",2-7,2.0,7.0,15-30,15.0,30.0,8.0,2.0,2.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/alchemical-crystal-quest-2017,Alchemical Crystal Quest,2017,"['Beatriz Alvarez', 'Pablo Miras']","['Aventuras', 'Combate', 'Fantasía', 'Miniaturas']","['Cooperativo', 'Habilidades variables', 'Lanzamiento de dados', 'Narrativo', 'Tablero modular']","5,64",1-4,1.0,4.0,40-120,40.0,120.0,14.0,3.0,,Reimplementación de,['Alchemical Crystal Quest']
https://www.ludonauta.es/juegos-mesas/dungeon-drop-wizards-and-spells-2021,Dungeon Drop: Wizards and Spells,2021,['Scott R. Smith'],,,"5,64",2-5,2.0,5.0,,,,,1.0,3.0,Expansión de,"['Dungeon Drop', 'Dungeon Drop: Dropped Too Deep']"
https://www.ludonauta.es/juegos-mesas/sync-or-swim-2022,Sync or Swim,2022,"['Divya Hedgren', 'Lucas Hedgren']","['Cartas', 'Deportes']","['Colección de ítems', 'Comercio', 'Cooperativo', 'Fusión y biselado', 'Gestión de mano', 'Puntuación y reinicio de partida', 'Temporizador de acción', 'Tiempo real']","5,64",3-6,3.0,6.0,30-45,30.0,45.0,14.0,2.0,,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/before-waterloo-the-1814-expansion-2022,Before Waterloo: The 1814 Expansion,2022,['John Prados'],"['Economía', 'Napoleónico', 'Político', 'Wargame']","['Movimiento de áreas', 'Resolución en minimapa']","5,64",2,2.0,2.0,,,,,3.0,3.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/fruit-bandits-2005,Fruit Bandits,2005,['Ian Vincent'],"['Cartas', 'Faroleo']",['Selección simultánea de acciones'],"5,64",3-5,3.0,5.0,30,30.0,30.0,8.0,1.0,,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/broken-planet-2022,Broken Planet,2022,"['Ben Michielsen', 'Lenny Duwyn', 'Robin Vandormael']",['Fantasía'],"['Acciones/Eventos', 'Apuestas', 'Deducción', 'Memoria', 'Movimiento de áreas', 'Movimiento oculto', 'Roles', 'Selección simultánea de acciones', 'Tablero modular']","5,64",2-5,2.0,5.0,45-90,45.0,90.0,12.0,3.0,,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/undo-sangre-en-el-callejon-2019,Undo: Sangre en el callejón ,2019,"['Lukas Zach', 'Michael Palm']","['Asesinato / Misterio', 'Aventuras', 'Cartas', 'Deducción']","['Cooperativo', 'Narrativo']","5,64",2-6,2.0,6.0,45-90,45.0,90.0,10.0,1.0,4.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/dragon-ball-z-celula-perfecto-2018,Dragon Ball Z: Célula Perfecto,2018,['Chris Bryan'],"['Combate', 'Dados']","['Cooperativo', 'Habilidades variables', 'Lanzamiento de dados']","5,64",1-4,1.0,4.0,30-45,30.0,45.0,14.0,1.0,,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/siliconvania-2023,SiliconVania,2023,['J.B. Howell'],,"['Colocación de losetas', 'Subastas']","5,64",2-5,2.0,5.0,45-90,45.0,90.0,14.0,,,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/juego-de-tronos-lcg-la-gran-flota-2013,Juego de Tronos: LCG – La Gran Flota,2013,,"['Basado en novela', 'Cartas', 'Combate', 'Fantasía', 'Medieval', 'Negociación']","['Draft de cartas', 'Gestión de mano', 'Habilidades variables', 'Selección simultánea de acciones']","5,64",2-4,2.0,4.0,60,60.0,60.0,13.0,,,Expansión de,['Juego de Tronos: LCG']
https://www.ludonauta.es/juegos-mesas/sector-6-2017,Sector 6,2017,"['Jaime González García', 'Wah! Studio']","['Abstracto', 'Laberinto']","['Cercado de áreas', 'Movimiento por celdas', 'Tablero modular']","5,64",1-6,1.0,6.0,30-60,30.0,60.0,8.0,2.0,1.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/goblins-en-la-mina-2016,Goblins en la mina,2016,"['Alberto Gandía', 'Lisi Franch']","['Cartas', 'Fantasía']",['Gestión de mano'],"5,64",2-6,2.0,6.0,30-45,30.0,45.0,10.0,2.0,3.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/doctor-pills-2016,Doctor Pills,2016,"['Guillaume Brunier', 'Jacques Exertier', 'Jacques Thénoz', 'Jean-Philippe Caro']","['Médico', 'Party']",['Interpretación'],"5,64",4-10,4.0,10.0,30-60,30.0,60.0,10.0,1.0,5.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/super-kawaii-pets-2022,Super Kawaii Pets,2022,['William Cavaglieri'],"['Animales', 'Cartas']","['Colección de ítems', 'Mercado']","5,64",2-4,2.0,4.0,10-20,10.0,20.0,8.0,2.0,1.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/euphrates-tigris-contest-of-kings-2005,Euphrates & Tigris: Contest of Kings,2005,['Reiner Knizia'],"['Cartas', 'Civilización', 'Edad antigua']",['Gestión de mano'],"5,64",2-4,2.0,4.0,45,45.0,45.0,12.0,3.0,1.0,Reimplementación de,['Tigris y Éufrates']
https://www.ludonauta.es/juegos-mesas/high-frontier-4-all-modulo-3-conflicto-2021,High Frontier 4 All: Módulo 3 – Conflicto,2021,"['Justin Grey', 'Phil Eklund']","['Ciencia ficción', 'Civilización', 'Combate', 'Economía', 'Exploración', 'Exploración espacial', 'Industrial', 'Político']",,"5,64",2-6,2.0,6.0,30-240,30.0,240.0,14.0,5.0,,Expansión de,['High Frontier 4 All']
https://www.ludonauta.es/juegos-mesas/knockdown-volume-iii-2022,Knockdown: Volume III,2022,['Adam Kwapiński'],"['Acción / Destreza', 'Basado en videojuego', 'Combate', 'Deportes']","['Draft de cartas', 'Puntos de acción']","5,64",2-4,2.0,4.0,15-45,15.0,45.0,8.0,,,Integración de,"['Knockdown', 'Knockdown: Volume II']"
https://www.ludonauta.es/juegos-mesas/queen-s-ransom-2010,Queen's Ransom,2010,['Kevin L. Jones'],"['Cartas', 'Deducción', 'Memoria']",,"5,64",2-5,2.0,5.0,20,20.0,20.0,10.0,2.0,3.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/cangaceiros-2023,Cangaceiros,2023,['Roberto Pestrin'],"['Aventuras', 'Cartas', 'Combate', 'Guerra civil']","['Acciones/Eventos', 'Configuración variable', 'Gestión de mano', 'Habilidades variables', 'Movimiento a través de mazo de cartas', 'Movimiento de áreas']","5,64",2-5,2.0,5.0,60-120,60.0,120.0,13.0,4.0,1.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/battle-of-white-plains-2022,Battle of White Plains,2023,['Mark Miklos'],"['Guerra de independencia', 'Wargame']","['Lanzamiento de dados', 'Movimiento en casillas hexagonales', 'Simulación']","5,64",2,2.0,2.0,120-480,120.0,480.0,14.0,3.0,3.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/la-llamada-de-cthulhu-lcg-el-durmiente-del-abismo-2014,La llamada de Cthulhu: LCG – El Durmiente del Abismo,2014,,"['Basado en novela', 'Cartas', 'Terror']",['Gestión de mano'],"5,64",2,2.0,2.0,30,30.0,30.0,14.0,3.0,,Expansión de,['La llamada de Cthulhu: LCG']
https://www.ludonauta.es/juegos-mesas/porto-carthago-2010,Porto Carthago,2010,['Bernd Eisenstein'],['Edad antigua'],['Colocación de trabajadores'],"5,64",3-5,3.0,5.0,90,90.0,90.0,12.0,3.0,1.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/gang-rush-breakout-2017,Gang Rush Breakout,2017,"['Galladur', 'Henri Pym']","['Carreras', 'Dados', 'Mafia', 'Miniaturas']",['Lanzamiento de dados'],"5,64",3-5,3.0,5.0,45,45.0,45.0,10.0,3.0,1.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/munchkin-warhammer-40-000-lealtad-y-potencia-de-fuego-2019,"Munchkin Warhammer 40,000: Lealtad y Potencia de Fuego",2019,['Andrew Hackard'],"['Cartas', 'Combate', 'Fantasía', 'Terror']","['Gestión de mano', 'Habilidades variables', 'Lanzamiento de dados', 'Toma eso']","5,64",3-6,3.0,6.0,,,,10.0,,,Expansión de,"['Munchkin Warhammer 40,000']"
https://www.ludonauta.es/juegos-mesas/magic-maze-roles-ocultos-2018,Magic Maze: Roles ocultos,2018,['Kasper Lapp'],"['Exploración', 'Fantasía', 'Laberinto', 'Tiempo real']","['Cooperativo', 'Habilidades variables', 'Movimiento por celdas', 'Tablero modular']","5,64",3-8,3.0,8.0,15,15.0,15.0,8.0,2.0,5.0,Expansión de,['Magic Maze']
https://www.ludonauta.es/juegos-mesas/fluxx-1997,Fluxx,1997,"['Andrew Looney', 'Kristin Looney']",['Cartas'],"['Colección de ítems', 'Gestión de mano']","5,64",2-6,2.0,6.0,5-30,5.0,30.0,8.0,1.0,4.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/happy-little-dinosaurs-los-peligros-de-la-pubertad-2021,Happy Little Dinosaurs: Los Peligros de la Pubertad,2021,['Ramy Badie'],"['Animales', 'Cartas', 'Humor']","['Colección de ítems', 'Eliminación de jugadores', 'Forzar la suerte', 'Gestión de mano', 'Toma eso']","5,64",2-4,2.0,4.0,30-60,30.0,60.0,8.0,,,Expansión de,['Happy Little Dinosaurs']
https://www.ludonauta.es/juegos-mesas/nutty-noodles-2020,Nutty Noodles,2020,['Javier Jésus Domínguez Cruz'],"['Humor', 'Infantil', 'Tiempo real']","['Reconocimiento de patrones', 'Tiempo real']","5,64",2-4,2.0,4.0,15,15.0,15.0,6.0,1.0,1.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/happy-dim-sum-2021,Happy Dim Sum,2021,['Daniel Wong'],['Cartas'],['Eliminación de jugadores'],"5,64",2-5,2.0,5.0,15-30,15.0,30.0,8.0,,,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/cantankerous-cats-2014,Cantankerous Cats,2014,"['Al Gonzalez III', 'Elise Spacek']","['Animales', 'Cartas', 'Combate', 'Humor']","['Gestión de mano', 'Toma eso']","5,64",2-6,2.0,6.0,20-60,20.0,60.0,10.0,2.0,3.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/juego-de-tronos-el-juego-de-cartas-las-puertas-de-la-ciudad-2011,Juego de Tronos: LCG – Las Puertas de la Ciudadela,2010,"['Christian T. Petersen', 'Eric M. Lang', 'Nate French']","['Basado en novela', 'Cartas', 'Combate', 'Fantasía', 'Medieval', 'Negociación']","['Draft de cartas', 'Gestión de mano', 'Habilidades variables', 'Selección simultánea de acciones']","5,64",2-4,2.0,4.0,60,60.0,60.0,13.0,,,Expansión de,['Juego de Tronos: LCG']
https://www.ludonauta.es/juegos-mesas/moo-stick-2015,Moo Stick,2015,"['Olivier Mercier', 'Sylvain Duchêne']","['Acción / Destreza', 'Party']",['Programación de acciones'],"5,64",2-6,2.0,6.0,20-45,20.0,45.0,8.0,2.0,,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/tacmento-2023,Taĉmento,2023,['José Manuel Neva'],"['Abstracto', 'Cartas', 'Renacimiento']","['Construcción de patrones', 'Deslizar/Empujar', 'Draft de cartas', 'Patrón de movimiento', 'Reconocimiento de patrones', 'Solitario']","5,64",1-2,1.0,2.0,5-10,5.0,10.0,10.0,2.0,,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/space-explorers-age-of-ambition-2023,Space Explorers: Age of Ambition,2023,['Yuri Zhuravlev'],"['Cartas', 'Economía', 'Exploración espacial']","['Colección de ítems', 'Draft de cartas']","5,64",1-4,1.0,4.0,20-40,20.0,40.0,12.0,3.0,1.0,Expansión de,['Space Explorers']
https://www.ludonauta.es/juegos-mesas/hitster-temazos-2023,Hitster: Temazos,2023,['Marcus Carleson'],"['Cartas', 'Música', 'Party']",,"5,64",2-10,2.0,10.0,30,30.0,30.0,16.0,1.0,1.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/apiario-2023,Apiario,2023,['Connie Vogelmann'],['Ciencia ficción'],"['Cartas multiuso', 'Colocación de losetas', 'Colocación de trabajadores', 'Habilidades variables', 'Ingresos', 'Solitario']","5,64",1-5,1.0,5.0,60-90,60.0,90.0,14.0,,,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/mada-2022,Mada,2022,['Sophia Wagner'],"['Animales', 'Cartas']","['Apuestas', 'Forzar la suerte', 'Gestión de mano', 'Toma eso']","5,64",2-5,2.0,5.0,20,20.0,20.0,6.0,1.0,1.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/la-llamada-de-cthulhu-lcg-conspiraciones-del-caos-2011,La llamada de Cthulhu: LCG – Conspiraciones del Caos,2011,"['Eric M. Lang', 'Nate French']","['Basado en novela', 'Cartas', 'Terror']","['Draft de cartas', 'Gestión de mano']","5,64",2-4,2.0,4.0,30,30.0,30.0,13.0,3.0,,Expansión de,['La llamada de Cthulhu: LCG']
https://www.ludonauta.es/juegos-mesas/easy-school-2007,Easy School,2007,['Michele Mura'],['Cartas'],"['Colección de ítems', 'Draft de cartas']","5,64",3-5,3.0,5.0,15-30,15.0,30.0,8.0,1.0,1.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/grabolo-2012,Grabolo ,2012,['Maureen Hiron'],"['Dados', 'Tiempo real']","['Memoria', 'Reconocimiento de patrones']","5,64",3-5,3.0,5.0,20,20.0,20.0,4.0,2.0,,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/melee-2014,Melee,2014,['Rikki Tahta'],"['Dominio territorial', 'Faroleo', 'Medieval', 'Wargame']","['Control de áreas / Mayorías', 'Habilidades variables', 'Movimiento de áreas', 'Selección simultánea de acciones', 'Subastas', 'Toma eso']","5,64",2-4,2.0,4.0,20,20.0,20.0,10.0,2.0,2.0,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/transformers-deck-building-game-infiltration-protocol-2022,Transformers Deck-Building Game: Infiltration Protocol,2022,['Dan Blanchett'],"['Cartas', 'Cine / Televisión / Radio']","['Creación de mazo, bolsa o conjunto', 'Movimiento por celdas']","5,64",1-5,1.0,5.0,45-90,45.0,90.0,14.0,,,Expansión de,"['Transformers Deck-Building Game', 'Transformers Deck-Building Game: A Rising Darkness', 'Transformers Deck-Building Game: War on Cybertron']"
https://www.ludonauta.es/juegos-mesas/picture-perfect-the-pickpocket-expansion-2021,Picture Perfect: The Pickpocket Expansion,2021,"['Frank Noack', 'Rico Besteher']","['Deducción', 'Negociación', 'Puzzle']","['Colocación de losetas', 'Configuración variable', 'Puntos de victoria ocultos', 'Subastas']","5,64",2-6,2.0,6.0,60,60.0,60.0,10.0,,,Expansión de,"['Clic, el momento perfecto']"
https://www.ludonauta.es/juegos-mesas/scream-the-game-2023,Scream: The Game,2023,['Funko Games'],"['Cartas', 'Cine / Televisión / Radio', 'Exploración']","['Acciones/Eventos', 'Cooperativo', 'Gestión de mano']","5,64",3-8,3.0,8.0,20,20.0,20.0,13.0,1.0,,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/edge-of-humanity-2017,Edge of Humanity,2017,"['Elad Goldsteen', 'Pini Shekhter']","['Cartas', 'Terror']","['Creación de mazo, bolsa o conjunto', 'Draft de cartas', 'Gestión de mano', 'Subastas']","5,64",2-5,2.0,5.0,30-45,30.0,45.0,13.0,3.0,,Juego de mesa base,
https://www.ludonauta.es/juegos-mesas/listillo-2023,Listillo,2023,"['Juan Jimenez', 'Sara Florez']","['Cartas', 'Humor', 'Party']",['Votación'],"5,64",4-6,4.0,6.0,15-25,15.0,25.0,10.0,2.0,4.0,Juego de mesa base,
